,SecurityDescription,Ticker,AssetClass,Sector,Type,SharesPar,PriceBase,PriceLocal,Value,PctofPortfolio,Currency_trades,TradeData,EffectiveDate,filename,first_word_SecurityDescription,first_word_LongName,Symbol,ExchangeRate,Exchange,Ticker_to_CAD,Ticker_from_CAD,EXPIRY_DATE,STRIKE,OptPC,RATE_Q,RATE,HVOL_trades,TERM_DAYS,TERM_YEARS,SymbolYahoo,RISK_MULTIPLIER,RISK_UNITS,Country,exp_codes,parse_handle,parse_cents,OptionTicker,TickerYahoo,CADUSD=X,CADHKD=X,CADBRL=X,CADEUR=X,CADSEK=X,CADJPY=X,CADCHF=X,USD,HKD,BRL,EUR,SEK,JPY,CHF,UNDERLYING_SPOT,HVOL,Currency,PRICE_PUT,PRICE_CALL,DELTA_PUT,DELTA_CALL,DELTA,PRICE,DELTA_POS,DELTA_DOLLARS,GAMMA,GAMMA_MOVE_PCT,GAMMA_MOVE_PRICE,VaR_025,POSVaR_025,WEIGHT_RISK_POSVaR025,WEIGHT_DELTA_DOLLARS
526,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Purchase,621,152.83,118.39,94939,0.0034000000000000002,USD,2020-12-22,2020-12-23,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.1839,C,0.01,0.01,0.2,10966,30.043835616438358,GRMN,1,621,United States,501231,00001,1839,GRMN501231C000011839,GRMN,0.7780163288116455,6.031024932861328,3.982858896255493,0.6358299851417542,6.418799877166748,80.39600372314453,0.6886600255966187,1.2853200435638428,0.16577599942684174,,1.5725300312042236,0.15571799874305725,0.012435000389814377,1.451200008392334,118.02218627929688,0.22969579221453917,USD,0.00038424494503615627,116.84222207615699,-9.047784874888025e-06,0.9999909522151251,0.9999909522151251,116.84222207615699,620.9943813255927,73291.11455120581,2.7401132463353685e-07,-0.025,-2.950554656982422,-2.950527960998735,-1832.2778637802144,7.388548429827867e-192,1.2877401626334068e-96
527,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Purchase,373,153.16,119.48,57149,0.002,USD,2020-12-09,2020-12-09,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.1948,C,0.01,0.01,0.2,10979,30.07945205479452,GRMN,1,373,United States,501231,00001,1948,GRMN501231C000011948,GRMN,0.7802624702453613,6.047586917877197,3.993350028991699,0.6442000269889832,6.602399826049805,81.25199890136719,0.6930000185966492,1.2816200256347656,0.1653289943933487,,1.5518399477005005,0.15132400393486023,0.012303000316023827,1.4419499635696411,117.722412109375,0.22825724381531212,USD,0.0003662366557323927,116.53156683926109,-8.729524732367728e-06,0.9999912704752676,0.9999912704752676,116.53156683926109,372.9967438872748,43910.076399352765,2.670097487560623e-07,-0.025,-2.9430603027343754,-2.9430346112167785,-1097.7519099838585,4.426617442246568e-192,7.715091968514422e-97
528,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Purchase,264,141.82,107.2,37455,0.0013,USD,2020-11-02,2020-11-03,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.072,C,0.01,0.01,0.2,11016,30.18082191780822,GRMN,1,264,United States,501231,00001,072,GRMN501231C00001072,GRMN,0.7480606436729431,5.798762798309326,4.309313774108887,0.6424599885940552,6.66510009765625,78.21700286865234,0.6859999895095825,1.3367899656295776,0.17241999506950378,,1.5562200546264648,0.14996899664402008,0.012780999764800072,1.4573299884796143,108.3006820678711,0.23579282048001235,USD,0.0005202354930446988,107.23243281005419,-1.2600846264035459e-05,0.9999873991537359,0.9999873991537359,107.23243281005419,263.9966733765863,28591.019790333277,3.9781601279498323e-07,-0.025,-2.7075170516967777,-2.7074829346908658,-714.7754947583885,2.8822884693814176e-192,5.023501784644777e-97
529,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Purchase,258,130.07,97.68,33571,0.0012,USD,2020-10-28,2020-10-29,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,0.9768000000000001,C,0.01,0.01,0.2,11021,30.194520547945206,GRMN,1,258,United States,501231,00000,9768000000000001,GRMN501231C000009768000000000001,GRMN,0.7580466866493225,5.874179840087891,4.323721885681152,0.643339991569519,6.623199939727783,79.24700164794922,0.6889399886131287,1.3191800117492676,0.17020399868488312,,1.5541900396347046,0.1509139984846115,0.012613000348210335,1.451159954071045,96.15885925292969,0.20789785261334492,USD,6.228155538980974e-05,95.18506648694337,-2.202749295230817e-06,0.9999977972507048,0.9999977972507048,95.18506648694337,257.99943169068183,24808.93103928012,9.609221693927141e-08,-0.025,-2.4039714813232425,-2.4039661859767674,-620.2232759820059,2.50101242965692e-192,4.358980906063727e-97
530,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Sell,-2100,184.85,145.0,-388153,-0.0138,USD,2021-07-19,2021-07-20,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.45,C,0.01,0.01,0.2,10757,29.471232876712328,GRMN,1,-2100,United States,501231,00001,450,GRMN501231C00001450,GRMN,0.7925876975059509,6.1560750007629395,4.054891109466553,0.6704999804496765,6.877500057220459,87.06999969482422,0.7279099822044373,1.2616900205612183,0.16241300106048584,,1.4900000095367432,0.14532899856567383,0.011478999629616737,1.3734300136566162,147.6300048828125,0.1556988641036876,USD,4.32152709110476e-08,146.184271963963,-1.8657243466416986e-09,0.9999999981342756,0.9999999981342756,146.184271963963,-2099.9999960819787,-310023.00967548875,9.055750522931942e-11,-0.025,-3.6907501220703125,-3.69075011518439,7750.575241887219,-3.125372066415886e-191,-5.447168914598582e-96
531,Garmin Ltd,GRMN US Equity,Equity,Consumer Discretionary,Sell,-70,190.51,151.28,-13335,-0.0005,USD,2021-07-27,2021-07-28,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,GARMIN,GARMIN,GRMN,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.5128000000000001,C,0.01,0.01,0.2,10749,29.44931506849315,GRMN,1,-70,United States,501231,00001,5128000000000001,GRMN501231C000015128000000000001,GRMN,0.7974482178688049,6.201553821563721,4.122722148895264,0.6751000285148621,6.874899864196777,87.94000244140625,0.7296000123023987,1.253999948501587,0.16121099889278412,,1.4805799722671509,0.1453240066766739,0.011365000158548355,1.3697199821472168,152.0399932861328,0.15719377396840062,USD,6.580586454231455e-08,150.5316418907861,-2.7001030403725453e-09,0.999999997299897,0.999999997299897,150.5316418907861,-69.99999981099279,-10642.799501292642,1.248464890912968e-10,-0.025,-3.8009998321533205,-3.8009998218902292,266.069987532316,-1.0729109527909594e-192,-1.8699620608299025e-97
532,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,363,275.03,214.9,99853,0.0034999999999999996,USD,2020-12-07,2020-12-08,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.149,C,0.01,0.01,0.2,10981,30.084931506849315,MSFT,1,363,United States,501231,00002,149,MSFT501231C00002149,MSFT,0.7824971675872803,6.0641069412231445,4.030820846557617,0.6454600095748901,6.616099834442139,81.52899932861328,0.6976900100708008,1.277959942817688,0.1648769974708557,,1.5489799976348877,0.15107199549674988,0.012263000011444092,1.4328999519348145,213.30503845214844,0.31147247354999047,USD,0.02912245319427406,211.1916164415362,-0.00019468548575173904,0.9998053145142483,0.9998053145142483,211.1916164415362,362.9293291686721,77414.65451373604,2.0279388465844694e-06,-0.025,-5.3326259613037115,-5.3315877764390684,-1935.3663628473819,7.80424649777516e-192,1.3601916194640173e-96
533,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,358,277.84,218.24,99484,0.0034999999999999996,USD,2020-12-17,2020-12-18,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.1824000000000003,C,0.01,0.01,0.2,10971,30.057534246575344,MSFT,1,358,United States,501231,00002,1824000000000003,MSFT501231C000021824000000000003,MSFT,0.7844982743263245,6.081180095672607,3.9856948852539062,0.6430870294570923,6.5503997802734375,81.16899871826172,0.6945199966430664,1.2747000455856323,0.16439999639987946,,1.5543999671936035,0.15251700580120087,0.012315000407397747,1.439458966255188,218.41146850585938,0.30519944146538364,USD,0.024017281304800873,216.2596356948032,-0.0001646278420807166,0.9998353721579193,0.9998353721579193,216.2596356948032,357.9410632325351,78178.43325916666,1.7286500055646191e-06,-0.025,-5.460286712646485,-5.459387797435998,-1954.460831482087,7.881243774792022e-192,1.3736113712562976e-96
534,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,325,284.93,216.85,92619,0.0033,USD,2020-11-04,2020-11-05,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.1685,C,0.01,0.01,0.2,11014,30.175342465753424,MSFT,1,325,United States,501231,00002,1685,MSFT501231C000021685,MSFT,0.7632364630699158,5.916309833526611,4.390785217285156,0.6487799882888794,6.708399772644043,79.7760009765625,0.6948999762535095,1.3102099895477295,0.16899000108242035,,1.5405999422073364,0.1489959955215454,0.012529999949038029,1.4387199878692627,214.83294677734375,0.3361582152580207,USD,0.057730421358201334,212.72871085898612,-0.00032037824370731454,0.9996796217562927,0.9996796217562927,212.72871085898612,324.8958770707951,69798.33866692854,2.963977166790723e-06,-0.025,-5.3708236694335945,-5.369102974402711,-1744.9584666808812,7.036438301181361e-192,1.2263713621614366e-96
535,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,260,268.74,201.71,69887,0.0025,USD,2020-10-30,2020-11-02,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.0171,C,0.01,0.01,0.2,11019,30.18904109589041,MSFT,1,260,United States,501231,00002,0171,MSFT501231C000020171,MSFT,0.7510157823562622,5.821139812469482,4.337385177612305,0.6430100202560425,6.696599960327148,78.52200317382812,0.6873599886894226,1.331529974937439,0.17175699770450592,,1.5549299716949463,0.14922000467777252,0.012732000090181828,1.4544999599456787,201.01312255859375,0.3284317631495173,USD,0.04408849386038177,199.04619130147137,-0.00027616482708845753,0.9997238351729115,0.9997238351729115,199.04619130147137,259.928197144957,52248.97854913356,2.823048996510655e-06,-0.025,-5.025328063964844,-5.023940245129022,-1306.2244637335457,5.267270265771713e-192,9.180254461443942e-97
536,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,165,283.96,216.83,46862,0.0017000000000000001,USD,2020-11-16,2020-11-17,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.1683000000000003,C,0.01,0.01,0.2,11002,30.14246575342466,MSFT,1,165,United States,501231,00002,1683000000000003,MSFT501231C000021683000000000003,MSFT,0.7619860172271729,5.90693998336792,4.153166770935059,0.6431800127029419,6.604599952697754,79.7509994506836,0.6948800086975098,1.3123600482940674,0.16925600171089172,,1.5544400215148926,0.1513350009918213,0.012536999769508839,1.4386600255966187,215.66690063476562,0.341719172196721,USD,0.06520681575111317,213.57033340101302,-0.0003476434811795831,0.9996523565188205,0.9996523565188205,213.57033340101302,164.94263882560537,35572.66769803787,3.1353277496370976e-06,-0.025,-5.391672515869141,-5.389798136092844,-889.3166924553193,3.5861151747498475e-192,6.250191877593947e-97
537,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,138,284.74,216.66,39302,0.0014000000000000002,USD,2020-10-21,2020-10-22,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.1666,C,0.01,0.01,0.2,11028,30.213698630136985,MSFT,1,138,United States,501231,00002,1666,MSFT501231C000021666,MSFT,0.7621660828590393,5.906713008880615,4.269690036773682,0.6442099809646606,6.660099983215332,80.38700103759766,0.6907399892807007,1.3120499849319458,0.16928400099277496,,1.5520100593566895,0.15006400644779205,0.012435000389814377,1.4467699527740479,213.25439453125,0.31932651115934035,USD,0.03790848838217864,211.13223924043487,-0.00023793559097122713,0.9997620644090288,0.9997620644090288,211.13223924043487,137.96716488844598,29422.10421347868,2.381000562159162e-06,-0.025,-5.33135986328125,-5.330091343036613,-735.5526053390525,2.966070897140715e-192,5.169525050463123e-97
538,Microsoft Corp,MSFT US Equity,Equity,Information Technology,Purchase,100,280.25,212.76,28030,0.001,USD,2020-10-27,2020-10-28,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MICROSOFT,MICROSOFT,MSFT,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,2.1276,C,0.01,0.01,0.2,11022,30.197260273972603,MSFT,1,100,United States,501231,00002,1276,MSFT501231C000021276,MSFT,0.7572258114814758,5.867839813232422,4.25620698928833,0.6411499977111816,6.618800163269043,79.37799835205078,0.6875100135803223,1.3206100463867188,0.17038699984550476,,1.5594300031661987,0.15101900696754456,0.012593000195920467,1.4541699886322021,211.71554565429688,0.3203598335166403,USD,0.037654300819953176,209.63201503344843,-0.0002369798259658757,0.9997630201740342,0.9997630201740342,209.63201503344843,99.97630201740341,21166.537334113345,2.3822604780943824e-06,-0.025,-5.292888641357422,-5.291634333543356,-529.1634333543356,2.1338191831702886e-192,3.719004738285666e-97
539,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,2151,45.38,28.91,97955,0.0034999999999999996,EUR,2020-12-22,2020-12-23,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.2891,C,0.01,0.01,0.2,10966,30.043835616438358,AC.PA,1,2151,United States,501231,00000,2891,AC.PA501231C000002891,AC.PA,0.7780163288116455,6.031024932861328,3.982858896255493,0.6358299851417542,6.418799877166748,80.39600372314453,0.6886600255966187,1.2853200435638428,0.16577599942684174,,1.5725300312042236,0.15571799874305725,0.012435000389814377,1.451200008392334,28.770000457763672,0.5406171979538154,EUR,0.10127139402286543,28.583039115625247,-0.0012022988600364486,0.9987977011399636,0.9987977011399636,28.583039115625247,2148.413855152062,71705.18282620724,4.67611379942329e-05,-0.025,-0.7192500114440918,-0.6192480931610242,-1332.0026483893632,5.37121921889043e-192,1.2598750115850039e-96
540,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,1941,42.65,27.46,83065,0.0029,EUR,2021-01-28,2021-01-29,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.2746,C,0.01,0.01,0.2,10929,29.942465753424656,AC.PA,1,1941,United States,501231,00000,2746,AC.PA501231C000002746,AC.PA,0.7802746295928955,6.046542167663574,4.221261024475098,0.6445599794387817,6.527500152587891,81.23999786376953,0.6930999755859375,1.281599998474121,0.1653289943933487,,1.5512399673461914,0.15311400592327118,0.01230200007557869,1.4411699771881104,28.540000915527344,0.525936146034016,EUR,0.08553188477774415,28.351753790677492,-0.0011306477108298776,0.9988693522891702,0.9988693522891702,28.351753790677492,1938.8054127932794,64192.0049375285,4.5880083827276285e-05,-0.025,-0.7135000228881836,-0.6143416302821338,-1192.4371043776218,4.808429698015819e-192,1.1278669097092807e-96
541,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,2191,36.33,23.54,79873,0.0028000000000000004,EUR,2020-11-05,2020-11-06,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.2354,C,0.01,0.01,0.2,11013,30.172602739726027,AC.PA,1,2191,United States,501231,00000,2354,AC.PA501231C000002354,AC.PA,0.7618235349655151,5.906750202178955,4.3115668296813965,0.6488999724388123,6.690400123596191,79.55799865722656,0.6943899989128113,1.3126399517059326,0.1692650020122528,,1.5399999618530273,0.14939600229263306,0.01256600022315979,1.4397599697113037,23.549999237060547,0.4496835599183823,EUR,0.039260067717664424,23.35456849739931,-0.0009649571926394103,0.9990350428073606,0.9990350428073606,23.35456849739931,2188.885778790927,59800.763828931566,5.6018154855232456e-05,-0.025,-0.5887499809265136,-0.5070127663106211,-1110.8649709865708,4.479495058789912e-192,1.050711887931077e-96
542,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,1669,35.06,22.77,58718,0.0021,EUR,2020-11-03,2020-11-04,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.2277,C,0.01,0.01,0.2,11015,30.17808219178082,AC.PA,1,1669,United States,501231,00000,2277,AC.PA501231C000002277,AC.PA,0.7564010620117188,5.8623199462890625,4.3423237800598145,0.6495000123977661,6.735000133514404,79.21099853515625,0.6949300169944763,1.3220499753952026,0.17054800689220428,,1.5389100313186646,0.14839500188827515,0.012618999928236008,1.4386500120162964,23.110000610351562,0.4579093269698421,EUR,0.04107822348541702,22.924064952959807,-0.0009822144481874684,0.9990177855518125,0.9990177855518125,22.924064952959807,1667.3606840859752,44701.5155764537,5.6973871454167026e-05,-0.025,-0.5777500152587891,-0.49753135114725816,-830.3798250647739,3.3484558613753005e-192,7.854149481949061e-97
543,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,486,37.6,24.21,18336,0.0007000000000000001,EUR,2020-10-22,2020-10-23,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.2421,C,0.01,0.01,0.2,11027,30.21095890410959,AC.PA,1,486,United States,501231,00000,2421,AC.PA501231C000002421,AC.PA,0.7602712512016296,5.891180038452148,4.261323928833008,0.6410999894142151,6.645599842071533,79.57599639892578,0.6883699893951416,1.3153200149536133,0.16971200704574585,,1.5590200424194336,0.15037700533866882,0.012562000192701817,1.4518200159072876,23.559999465942383,0.4379215579761133,EUR,0.036139967109223334,23.35476973665261,-0.0009459895574995691,0.9990540104425004,0.9990540104425004,23.35476973665261,485.5402490750552,13270.682144897717,5.642368886027445e-05,-0.025,-0.5889999866485596,-0.5072376935133709,-246.51751904749824,9.940668193882277e-193,2.3316865200060838e-97
544,Accor Sa,AC FP Equity,Equity,Consumer Discretionary,Purchase,486,37.57,24.2,18277,0.0006,EUR,2020-10-20,2020-10-21,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ACCOR,ACCOR,AC.PA,0.862,PAR,EURCAD=X,CADEUR=X,2050-12-31,0.242,C,0.01,0.01,0.2,11029,30.216438356164385,AC.PA,1,486,United States,501231,00000,242,AC.PA501231C00000242,AC.PA,0.7581673860549927,5.874919891357422,4.248179912567139,0.6438999772071838,6.6930999755859375,79.9520034790039,0.6901900172233582,1.318969964981079,0.17018400132656097,,1.551800012588501,0.1493390053510666,0.012501999735832214,1.4483200311660767,24.200000762939453,0.4346984507615812,EUR,0.034224506207772495,23.99295540329724,-0.0008942902839693032,0.9991057097160307,0.9991057097160307,23.99295540329724,485.56537492199095,13631.882185115039,5.254890269183265e-05,-0.025,-0.6050000190734863,-0.5210436359359687,-253.2272070648808,1.0211232259766847e-192,2.3951501201137987e-97
545,3M Company,MMM US Equity,Equity,Industrials,Purchase,349,216.61,164.69,75615,0.0027,USD,2020-11-03,2020-11-04,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,3M,3M,MMM,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,1.6469,C,0.01,0.01,0.2,11015,30.17808219178082,MMM,1,349,United States,501231,00001,6469,MMM501231C000016469,MMM,0.7564010620117188,5.8623199462890625,4.3423237800598145,0.6495000123977661,6.735000133514404,79.21099853515625,0.6949300169944763,1.3220499753952026,0.17054800689220428,,1.5389100313186646,0.14839500188827515,0.012618999928236008,1.4386500120162964,160.33653259277344,0.23484112080841898,USD,0.0008283446644153088,158.69542347403592,-1.3567404776951875e-05,0.999986432595223,0.999986432595223,158.69542347403592,348.9952649757328,55956.69067750519,2.89456278842822e-07,-0.025,-4.008413314819336,-4.008358931053548,-1398.9172669376883,5.641048325916668e-192,9.83170721235706e-97
546,3M Company,MMM US Equity,Equity,Industrials,Purchase,303,216.24,164.17,65537,0.0023,USD,2020-10-27,2020-10-28,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,3M,3M,MMM,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,1.6417,C,0.01,0.01,0.2,11022,30.197260273972603,MMM,1,303,United States,501231,00001,6417,MMM501231C000016417,MMM,0.7572258114814758,5.867839813232422,4.25620698928833,0.6411499977111816,6.618800163269043,79.37799835205078,0.6875100135803223,1.3206100463867188,0.17038699984550476,,1.5594300031661987,0.15101900696754456,0.012593000195920467,1.4541699886322021,155.99656677246094,0.24249392872487524,USD,0.0014029319427600415,154.36121971102946,-2.1932529025869867e-05,0.9999780674709742,0.9999780674709742,154.36121971102946,302.9933544437052,47265.92304808938,4.5450812109059353e-07,-0.025,-3.899914169311524,-3.89982863433121,-1181.6480762023566,4.764923601719233e-192,8.304721221075129e-97
547,3M Company,MMM US Equity,Equity,Industrials,Purchase,225,215.53,162.92,48505,0.0017000000000000001,USD,2020-11-02,2020-11-03,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,3M,3M,MMM,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,1.6292,C,0.01,0.01,0.2,11016,30.18082191780822,MMM,1,225,United States,501231,00001,6292,MMM501231C000016292,MMM,0.7480606436729431,5.798762798309326,4.309313774108887,0.6424599885940552,6.66510009765625,78.21700286865234,0.6859999895095825,1.3367899656295776,0.17241999506950378,,1.5562200546264648,0.14996899664402008,0.012780999764800072,1.4573299884796143,157.84689331054688,0.2335120683133009,USD,0.0007627238408783325,156.22336568130888,-1.2829606792759053e-05,0.9999871703932073,0.9999871703932073,156.22336568130888,224.99711333847165,35515.09534431876,2.8036952647489573e-07,-0.025,-3.946172332763672,-3.9461217049244612,-887.8773836080038,3.580311249846269e-192,6.240076295016794e-97
